Bin	BinRA	TopTaxonID	TopTaxonRAinBin	TopTaxon.Domain	TopTaxon.Phylum	TopTaxon.Class	TopTaxon.Order	TopTaxon.Family	TopTaxon.Species	Domain.maxNamed	Domain.maxNamed.Percent	Phylum.maxNamed	Phylum.maxNamed.Percent	Class.maxNamed	Class.maxNamed.Percent	Order.maxNamed	Order.maxNamed.Percent	Family.maxNamed	Family.maxNamed.Percent	Species.maxNamed	Species.maxNamed.Percent
Bin164	0.00134913161173584	KC331395.1.1471	0.163139074287291	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured bacterium	Bacteria	1	Chloroflexi	1	Anaerolineae	0.899412482017373	Anaerolineales	0.899412482017373	Anaerolineaceae	0.899412482017373	uncultured bacterium	0.699914558817414
Bin165	0.00023285569177461	AY493958.1.1480	0.237915951912339	Bacteria	Chloroflexi	Ardenticatenia	uncultured	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	1	Ardenticatenia	1	uncultured	1	uncultured bacterium	1	uncultured bacterium	1
Bin166	0.00132095503775653	KC331417.1.1467	0.25167388154082	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured bacterium	Bacteria	1	Chloroflexi	1	Anaerolineae	1	Anaerolineales	1	Anaerolineaceae	1	uncultured bacterium	0.880724023193203
Bin167	0.00397575069037362	HM438266.1.1446	0.242319693850173	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured bacterium	Bacteria	1	Chloroflexi	0.991698630607093	Anaerolineae	0.991698630607093	Anaerolineales	0.991698630607093	Anaerolineaceae	0.991698630607093	uncultured bacterium	0.988193952247654
Bin168	0.00158623716716998	HM338989.1.1317	0.162217986330453	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured bacterium	Bacteria	1	Chloroflexi	1	Anaerolineae	1	Anaerolineales	1	Anaerolineaceae	1	uncultured bacterium	0.681190296633981
Bin169	0.00222919650597476	OTU_DN_1	0.276023840601493	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured bacterium	Bacteria	1	Chloroflexi	1	Anaerolineae	1	Anaerolineales	1	Anaerolineaceae	1	uncultured bacterium	0.851816757010336
Bin170	0.00182260870828785	OTU_DN_4	0.361092940425247	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured bacterium	Bacteria	1	Chloroflexi	1	Anaerolineae	1	Anaerolineales	1	Anaerolineaceae	1	uncultured bacterium	0.674439147781641
Bin171	0.00067979643326897	EU134006.1.1321	0.125472769528063	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	uncultured bacterium	Bacteria	1	Chloroflexi	0.998278923727036	Caldilineae	0.607962451283257	Caldilineales	0.607962451283257	Caldilineaceae	0.608619856282373	uncultured bacterium	0.764138522115398
Bin172	0.00063627326497317	HQ120718.1.1468	0.29734115456975	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	uncultured bacterium	Bacteria	1	Chloroflexi	1	Caldilineae	1	Caldilineales	1	Caldilineaceae	1	uncultured bacterium	0.990100621781789
Bin173	0.00214374140590837	AY921657.1.1343	0.190932874597338	Bacteria	Chloroflexi	TK10	NA	NA	NA	Bacteria	1	Chloroflexi	0.999276770715908	TK10	0.980240897159021	uncultured bacterium	0.942244220232528	uncultured bacterium	0.942244220232528	uncultured bacterium	0.942244220232528
Bin174	0.000574856788513126	JX079209.1.1450	0.293062839781643	Bacteria	Chloroflexi	TK10	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	1	TK10	1	uncultured bacterium	0.932502763691151	uncultured bacterium	0.932502763691151	uncultured bacterium	0.932502763691151
Bin175	0.00078064506268195	OTU_DN_65	0.282613864161742	Bacteria	Chloroflexi	TK10	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	1	TK10	1	uncultured bacterium	1	uncultured bacterium	1	uncultured bacterium	1
Bin176	0.00228360589099688	EU133975.1.1295	0.2020220314505	Bacteria	Chloroflexi	S085	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	1	S085	0.788253114783801	uncultured bacterium	0.770386705730733	uncultured bacterium	0.770386705730733	uncultured bacterium	0.770386705730733
Bin177	0.000501242367061129	OTU_DN_236	0.262386611059429	Bacteria	Chloroflexi	SBR2076	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	1	SBR2076	0.440306051337279	uncultured bacterium	0.885075979882781	uncultured bacterium	0.885075979882781	uncultured bacterium	0.885075979882781
Bin178	0.000634468955857686	HE974799.1.1507	0.194304037931706	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	1	Ktedonobacteria	1	C0119	1	uncultured bacterium	0.997501729722497	uncultured bacterium	0.997501729722497
Bin179	0.000564995056768938	GQ002644.1.1324	0.163152005283532	Bacteria	Chloroflexi	Thermomicrobia	AKYG1722	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	1	Thermomicrobia	0.670487205043602	AKYG1722	0.476192231413122	uncultured bacterium	0.791584393883739	uncultured bacterium	0.960953901795323
Bin180	0.00280446534884026	AM935498.1.1337	0.222160318062996	Bacteria	Chloroflexi	Thermomicrobia	JG30-KF-CM45	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	0.998288945403338	Thermomicrobia	0.998288945403338	JG30-KF-CM45	0.998288945403338	uncultured bacterium	0.938618493874821	uncultured bacterium	0.938618493874821
Bin181	0.000623887672090401	OTU_DN_169	0.11094991474937	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	uncultured bacterium	Bacteria	1	Chloroflexi	1	Chloroflexia	0.780227060028267	Kallotenuales	0.505642677293177	AKIW781	0.505642677293177	uncultured bacterium	0.829123536001879
Bin182	0.00183652628984195	KJ191860.1.1451	0.725420090634458	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	NA	Bacteria	1	Chloroflexi	1	Ktedonobacteria	0.998553038116108	Ktedonobacterales	0.997597135150952	Ktedonobacteraceae	0.934293387726471	uncultured bacterium	0.728517540917096
Bin183	0.000571018109005982	EU134021.1.1299	0.313709192790732	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured bacterium	Bacteria	1	Chloroflexi	1	Chloroflexia	1	Chloroflexales	1	Roseiflexaceae	0.670430475347042	uncultured bacterium	0.994994963570506
Bin184	0.00128232190428422	AM697057.1.1431	0.118291738468011	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured bacterium	Bacteria	1	Chloroflexi	1	Chloroflexia	1	Chloroflexales	1	Roseiflexaceae	1	uncultured bacterium	0.967454302903449
Bin185	0.000628844290227558	OTU_DN_15184	0.292335312277665	Bacteria	Chloroflexi	S085	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Chloroflexi	0.912300773092822	S085	0.690686623166187	uncultured bacterium	0.892903155125974	uncultured bacterium	0.892903155125974	uncultured bacterium	0.982105014713871
Bin186	0.00555677651986894	HF558634.1.1485	0.173330178670483	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	OM1 clade	uncultured bacterium	Bacteria	1	Actinobacteria	0.999714749202393	Acidimicrobiia	0.529389620538157	Acidimicrobiales	0.529389620538157	OM1 clade	0.546910353284974	uncultured bacterium	0.659860892424989
Bin187	0.00288347657627273	EU332825.1.1489	0.329683166905677	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Thermoleophilia	1	Solirubrobacterales	1	Solirubrobacteraceae	0.956024112124006	uncultured bacterium	0.55881411207512
Bin188	0.0010192858576063	JF115262.1.1368	0.377892675624212	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	0319-6M6	uncultured bacterium	Bacteria	1	Actinobacteria	1	Thermoleophilia	1	Solirubrobacterales	1	0319-6M6	0.995590021134136	uncultured bacterium	0.838137164074675
Bin189	0.00250323896868737	JF168388.1.1366	0.0874149291463475	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	Elev-16S-1332	uncultured bacterium	Bacteria	1	Actinobacteria	1	Thermoleophilia	1	Solirubrobacterales	1	Elev-16S-1332	0.915245193720052	uncultured bacterium	0.983305059499457
Bin190	0.0020187369170823	AM936412.1.1351	0.295914969810798	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	FFCH11085	NA	Bacteria	1	Actinobacteria	1	Thermoleophilia	1	Solirubrobacterales	0.999649709896172	FFCH11085	0.330769481515476	uncultured bacterium	0.929829672205382
Bin191	0.00445604070858579	KC555021.1.1522	0.287954649626044	Bacteria	Actinobacteria	MB-A2-108	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Actinobacteria	1	MB-A2-108	0.999193699412243	uncultured bacterium	0.786739437962014	uncultured bacterium	0.786739437962014	uncultured bacterium	0.787593395933338
Bin192	0.000359477514116804	EF019311.1.1394	0.56887296676707	Bacteria	Actinobacteria	MB-A2-108	NA	NA	NA	Bacteria	1	Actinobacteria	1	MB-A2-108	0.984211207017412	uncultured bacterium	0.960209795582387	uncultured bacterium	0.960209795582387	uncultured bacterium	0.960209795582387
Bin193	0.000421113786261558	OTU_DN_175	0.11750896031288	Bacteria	Actinobacteria	MB-A2-108	NA	NA	NA	Bacteria	1	Actinobacteria	1	MB-A2-108	1	uncultured bacterium	1	uncultured bacterium	1	uncultured bacterium	1
Bin194	0.000475934495595557	JN409141.1.1445	0.226909667201161	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	Ambiguous_taxa	Bacteria	1	Actinobacteria	0.99757718068369	Acidimicrobiia	0.99757718068369	Acidimicrobiales	0.99757718068369	uncultured	0.792197919759261	Ambiguous_taxa	0.724342385118799
Bin195	0.0003112363205963	JQ978862.1.1494	0.220399986984078	Bacteria	Actinobacteria	TakashiAC-B11	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Actinobacteria	1	TakashiAC-B11	0.772629981213164	uncultured bacterium	0.728116557481198	uncultured bacterium	0.728116557481198	uncultured bacterium	0.823719660281853
Bin196	0.000462430870306188	FJ543054.1.1487	0.266907180697311	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	Ambiguous_taxa	Bacteria	1	Actinobacteria	0.995471090604713	Acidimicrobiia	0.995471090604713	Acidimicrobiales	0.995471090604713	uncultured	0.763302891398669	Ambiguous_taxa	0.510309270759245
Bin197	0.00112008570278775	KC554453.1.1518	0.258239118324772	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	uncultured bacterium	Bacteria	1	Actinobacteria	0.874862249615266	Acidimicrobiia	0.874862249615266	Acidimicrobiales	0.874862249615266	Iamiaceae	0.571619462872756	uncultured bacterium	0.77142826138261
Bin198	0.00252526893529918	KJ013358.1.1524	0.342547728463863	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	Bacteria	1	Actinobacteria	1	Acidimicrobiia	0.488719709999055	Acidimicrobiales	0.497144882397221	uncultured	0.840209560831906	uncultured bacterium	0.830911595584086
Bin199	0.000283086813920292	AB696377.1.1358	0.234997683522446	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Acidimicrobiia	1	Acidimicrobiales	1	uncultured	1	uncultured bacterium	0.567332026379824
Bin200	0.000893911427209839	GQ495419.1.1512	0.289779149171843	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	NA	Bacteria	1	Actinobacteria	1	Acidimicrobiia	1	Acidimicrobiales	1	uncultured	0.944108697247777	uncultured bacterium	0.762940648720813
Bin201	0.00111771166427067	KC554510.1.1502	0.387068205108439	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	uncultured bacterium	Bacteria	1	Actinobacteria	1	Acidimicrobiia	1	Acidimicrobiales	1	Acidimicrobiaceae	0.567488595919616	uncultured bacterium	0.771233465480178
Bin202	0.00158964390045294	KJ191882.1.1483	0.0893381688572374	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	uncultured	NA	Bacteria	1	Actinobacteria	1	Acidimicrobiia	1	Acidimicrobiales	1	uncultured	0.872826441626598	uncultured bacterium	0.52872233739965
Bin203	0.00305519030709241	HM270847.1.1338	0.138389569794471	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	NA	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Propionibacteriales	1	Nocardioidaceae	1	Ambiguous_taxa	0.581900631829726
Bin204	0.00189465032732281	GU256413.1.1204	0.429088642959898	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	uncultured bacterium	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Propionibacteriales	0.998745091710413	Nocardioidaceae	0.99040841140524	uncultured bacterium	0.921109236942578
Bin205	0.00463245702835005	GU550579.1.1244	0.385510690514064	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Streptomycetales	0.99174533490755	Streptomycetaceae	0.99174533490755	Ambiguous_taxa	0.994953623504617
Bin206	0.00196014786041559	GX295616.1.1449	0.251809680476864	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	0.998390524257024	Rubrobacteria	0.622120035665864	Rubrobacterales	0.622120035665864	Rubrobacteriaceae	0.625408826556954	uncultured bacterium	0.579362573451096
Bin207	0.00649234907088624	JF098856.1.1348	0.337598666793954	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Geodermatophilaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Frankiales	0.50070519131884	Geodermatophilaceae	0.467224499057868	Ambiguous_taxa	0.813259602343498
Bin208	0.00211174638571407	JQ314347.1.1503	0.371838899171662	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Kineosporiales	0.724548919271872	Kineosporiaceae	0.754091946241848	Ambiguous_taxa	0.70697959998076
Bin209	0.0170172863051717	FM209319.1.1474	0.833532356647135	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Micrococcales	1	Micrococcaceae	0.998501417013466	uncultured bacterium	0.564424540318361
Bin210	0.00153078564397945	GQ153846.1.1449	0.38872629240194	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Streptosporangiales	0.564418566258021	Streptosporangiaceae	0.518760666734048	Ambiguous_taxa	0.57290425569847
Bin211	0.0012098364162905	HM186120.1.1273	0.596811359667335	Bacteria	Actinobacteria	Actinobacteria	Streptosporangiales	Streptosporangiaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Streptosporangiales	0.925605731128071	Streptosporangiaceae	0.617272391368804	Ambiguous_taxa	0.966827646152399
Bin212	0.00390603229354726	JN180234.1.1483	0.374514694537435	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Promicromonosporaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Micrococcales	0.999726287480055	Promicromonosporaceae	0.426027322898527	Ambiguous_taxa	0.974988789269482
Bin213	0.00181876908634832	HM297893.1.1347	0.293753049823826	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Micrococcales	0.99936599797199	Intrasporangiaceae	0.971094962298897	Ambiguous_taxa	0.819877066692648
Bin214	0.00364741156921711	JF778694.1.1453	0.300983673480682	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Micrococcales	1	Microbacteriaceae	0.971858211679821	Ambiguous_taxa	0.743512961364133
Bin215	0.00238109386258831	FJ711222.1.1471	0.211822272746925	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Micromonosporales	0.855896519229274	Micromonosporaceae	0.855896519229274	Ambiguous_taxa	0.641567239683983
Bin216	0.00239527264235633	AB036999.1.1473	0.284655170780728	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Micromonosporales	0.989982910412129	Micromonosporaceae	0.99048104953058	Ambiguous_taxa	0.906114078481245
Bin217	0.00208249966362838	FN667138.1.1449	0.298736212061104	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	NA	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Micromonosporales	0.997116956043996	Micromonosporaceae	0.997116956043996	Ambiguous_taxa	0.709843245007947
Bin218	0.00400471571211798	HE818691.1.1410	0.26138039224206	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	uncultured bacterium	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Micromonosporales	1	Micromonosporaceae	1	uncultured bacterium	0.666161932638425
Bin219	0.0026827045034651	GQ179660.1.1472	0.136315985097919	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Ambiguous_taxa	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Pseudonocardiales	0.964216535603348	Pseudonocardiaceae	0.964216535603348	Ambiguous_taxa	0.855864395871017
Bin220	0.000878326664838085	KC554636.1.1514	0.313006845532305	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	NA	Bacteria	1	Actinobacteria	1	Actinobacteria	1	Frankiales	0.887037787206475	Sporichthyaceae	0.429423993028368	uncultured bacterium	0.673414574214336
Bin221	0.000122253181871506	JF139760.1.1334	0.258320769782322	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	Bacteria	1	Actinobacteria	1	Thermoleophilia	1	Gaiellales	0.905946882038181	uncultured	1	uncultured bacterium	1
Bin222	0.00158078573802381	JQ978622.1.1509	0.439273765386213	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	uncultured	uncultured bacterium	Bacteria	1	Actinobacteria	0.998997286668085	Thermoleophilia	0.996103394704347	Gaiellales	0.996103394704347	uncultured	0.996103394704347	uncultured bacterium	0.891716995824323
Bin223	0.000170466586525931	FN429795.1.1581	0.108451572713064	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	uncultured bacterium	Bacteria	1	Firmicutes	1	Clostridia	0.794327044588879	Clostridiales	0.767818369971283	Peptococcaceae	0.332976915063394	uncultured bacterium	0.779026843408106
Bin224	0.000480073087008403	FJ946550.1.1290	0.299263024647217	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	NA	Bacteria	1	Firmicutes	1	Clostridia	1	Clostridiales	0.997316240675244	Clostridiaceae 1	0.914422027484963	uncultured bacterium	0.639496525849019
Bin225	0.000502181056459379	GQ133402.1.1374	0.145625884411572	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	uncultured bacterium	Bacteria	1	Firmicutes	0.997588566367632	Clostridia	0.779106573321464	Clostridiales	0.73545629367559	Peptostreptococcaceae	0.470505515266946	uncultured bacterium	0.666055003285645
Bin226	0.000760154702243942	HE589835.1.1478	0.202361290241884	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Ambiguous_taxa	Bacteria	1	Firmicutes	1	Bacilli	1	Bacillales	1	Bacillaceae	0.807827545301914	Ambiguous_taxa	0.778996449950368
Bin227	0.0127477822343758	KR029299.1.1517	0.175502972501821	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	NA	Bacteria	1	Firmicutes	1	Bacilli	0.988450675694522	Bacillales	0.986172243815797	Bacillaceae	0.750786893056108	Ambiguous_taxa	0.670572439013514
Bin228	0.00256767388925694	HM275975.1.1360	0.213838376912714	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Ambiguous_taxa	Bacteria	1	Firmicutes	0.999728360599996	Bacilli	0.999728360599996	Bacillales	0.946566412289527	Bacillaceae	0.59291481639672	Ambiguous_taxa	0.779545086934386
Bin229	0.00271305143965337	JF694801.1.1503	0.202720145654329	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Ambiguous_taxa	Bacteria	1	Firmicutes	1	Bacilli	1	Bacillales	1	Paenibacillaceae	0.999549507251407	Ambiguous_taxa	0.979414125802099
Bin230	0.000605891101752927	JN982126.1.1524	0.220582637377544	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Ambiguous_taxa	Bacteria	1	Firmicutes	0.978375564578947	Bacilli	0.97540432760815	Bacillales	0.973070101004589	Paenibacillaceae	0.962186509985908	Ambiguous_taxa	0.869540032983482
Bin231	0.000988639552753082	GU457786.1.1474	0.344293115821314	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Ambiguous_taxa	Bacteria	1	Firmicutes	1	Bacilli	1	Bacillales	1	Paenibacillaceae	1	Ambiguous_taxa	0.837605946507413
Bin232	0.000515976804314743	JX861508.1.1541	0.169897737946549	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae	Ambiguous_taxa	Bacteria	1	Firmicutes	0.818054533464536	Bacilli	0.723407904735587	Bacillales	0.723407904735587	Thermoactinomycetaceae	0.69734721293371	Ambiguous_taxa	0.561856572594344
Bin233	0.00181417842622482	HG764474.1.1524	0.795089904665766	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Ambiguous_taxa	Bacteria	1	Firmicutes	0.998911615240249	Bacilli	0.984962031685656	Bacillales	0.985533266528361	Alicyclobacillaceae	0.985533266528361	Ambiguous_taxa	0.919442726831926
Bin234	0.000586761943297651	KC011131.1.1489	0.161981496210856	Bacteria	FBP	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	FBP	1	uncultured bacterium	0.905825079498507	uncultured bacterium	0.905825079498507	uncultured bacterium	0.905825079498507	uncultured bacterium	0.905825079498507
Bin235	0.000579047182660569	EU135000.1.1306	0.0992826040585473	Bacteria	Armatimonadetes	uncultured	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Armatimonadetes	0.741828521476287	uncultured	0.741828521476287	uncultured bacterium	0.868572293820148	uncultured bacterium	0.868572293820148	uncultured bacterium	0.998478164010875
Bin236	0.000469352691174549	FM866305.1.1466	0.102371765447811	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	uncultured bacterium	uncultured bacterium	Bacteria	1	Armatimonadetes	0.990047947807718	Chthonomonadetes	0.485399588690299	Chthonomonadales	0.485399588690299	uncultured bacterium	0.836257728546486	uncultured bacterium	0.842943757877955
Bin237	0.00554561607871271	FQ658832.1.1357	0.845388046386201	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium	Bacteria	1	Proteobacteria	0.999718056481317	Gammaproteobacteria	0.998595245780113	Xanthomonadales	0.971162625125241	uncultured	0.971536303935249	uncultured bacterium	0.984265355490037
Bin238	0.00914305376730064	FM209322.1.1496	0.314581675690091	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	Burkholderiales	1	Comamonadaceae	0.994356591504179	Ambiguous_taxa	0.982967114997846
Bin239	0.0130560517629032	FN421989.1.1411	0.363916070524962	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	NA	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	Burkholderiales	1	Comamonadaceae	1	Ambiguous_taxa	0.594287302039548
Bin240	0.00607609779817757	GQ500799.1.1497	0.218192204920526	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	Methylophilales	0.670154209457543	Methylophilaceae	0.670444681032609	Ambiguous_taxa	0.79034268745135
Bin241	0.00599665785002739	GU940705.1.1318	0.310149193313917	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	Burkholderiales	1	Oxalobacteraceae	0.999838420677182	Ambiguous_taxa	0.833580487414096
Bin242	0.00111383476653241	JB982625.1.1487	0.527967539827717	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	NA	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	Neisseriales	0.577626277198845	Neisseriaceae	0.577626277198845	Ambiguous_taxa	0.782280693871997
Bin243	0.00281313309801945	GU940710.1.1389	0.323116633899231	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	0.999385149982751	Betaproteobacteria	0.999385149982751	Burkholderiales	0.962073405199725	Oxalobacteraceae	0.637047104238743	Ambiguous_taxa	0.970176425303285
Bin244	0.00548269865416393	HQ221933.1.1500	0.427267370243681	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	NA	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	SC-I-84	0.517472756628606	Nitrosomonadaceae	0.51178108354273	uncultured bacterium	0.759142644360463
Bin245	0.0062389084615819	KF712575.1.1502	0.335047660353066	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	Nitrosomonadales	0.988878063257447	Nitrosomonadaceae	0.988878063257447	Ambiguous_taxa	0.525381567880262
Bin246	0.0046533519276923	JF429078.1.1511	0.243089202036791	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Betaproteobacteria	0.997615584483328	Nitrosomonadales	0.991723266295277	Nitrosomonadaceae	0.991723266295277	uncultured bacterium	0.711153541381854
Bin247	0.00325194072868153	FN811188.1.1502	0.378484326081339	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Betaproteobacteria	1	Burkholderiales	0.993900517482478	Alcaligenaceae	0.83137828283149	Ambiguous_taxa	0.915173689770164
Bin248	0.0080363351136	FM206315.1.1279	0.147590374505383	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	uncultured bacterium	Bacteria	1	Proteobacteria	0.999168951990771	Betaproteobacteria	0.999168951990771	TRA3-20	0.566582012393791	uncultured bacterium	0.386303976701286	uncultured bacterium	0.64558021574013
Bin249	0.000802871041076589	EF018681.1.1385	0.337875656038316	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84	Ambiguous_taxa	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Betaproteobacteria	0.963855342180621	SC-I-84	0.883333733721954	Ambiguous_taxa	0.845321745512475	Ambiguous_taxa	0.886935564592635
