OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU1597,Fungi,Ascomycota,Sordariomycetes,Xylariales,Sporocadaceae,Pestalotiopsis,
OTU1042,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma sp 
OTU1043,Fungi,Ascomycota,,,,,
OTU1040,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,,
OTU1041,Fungi,,,,,,
OTU1046,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,
OTU1047,Fungi,Ascomycota,,,,,
OTU1044,Fungi,,,,,,
OTU1045,Fungi,Chytridiomycota,,,,,
OTU1048,Fungi,Basidiomycota,,,,,
OTU1049,Fungi,,,,,,
OTU1284,Fungi,,,,,,
OTU1285,Fungi,,,,,,
OTU1286,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Incertae_sedis,Mrakiella,Mrakiella aquatica
OTU1287,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU1280,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Paurocotylis,
OTU1281,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Scolecobasidium,Scolecobasidium sp 
OTU1282,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,Conocybe enderlei
OTU1283,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria rosae
OTU1288,Fungi,Ascomycota,,,,,
OTU1289,Fungi,,,,,,
OTU49,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Psilocybe inquilina
OTU48,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,
OTU47,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,,
OTU46,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe smithii
OTU45,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella ambigua
OTU44,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella sp 
OTU43,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU42,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia zeae
OTU41,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,,,
OTU40,Fungi,Chytridiomycota,,,,,
OTU1138,Fungi,Ascomycota,,,,,
OTU1139,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,,,
OTU1136,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma terricola
OTU1137,Fungi,Ascomycota,,,,,
OTU1134,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum coccodes
OTU1135,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,,
OTU1132,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,Syncephalis sp 
OTU1133,Fungi,Ascomycota,,,,,
OTU1130,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma pulchellum
OTU1131,Fungi,Ascomycota,,,,,
OTU589,Fungi,Ascomycota,,,,,
OTU588,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,,
OTU581,Fungi,Ascomycota,,,,,
OTU580,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Atheliaceae,Piloderma,Piloderma olivaceum
OTU583,Fungi,Ascomycota,,,,,
OTU582,Fungi,Ascomycota,,,,,
OTU585,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU584,Fungi,Ascomycota,,,,,
OTU587,Fungi,Ascomycota,,,,,
OTU586,Fungi,,,,,,
OTU459,Fungi,,,,,,
OTU458,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU453,Fungi,Ascomycota,,,,,
OTU452,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU451,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytridiaceae,,
OTU450,Fungi,,,,,,
OTU457,Fungi,Chytridiomycota,,,,,
OTU456,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Helgardia,Helgardia anguioides
OTU455,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,
OTU454,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces sp 
OTU129,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,
OTU128,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis calospora
OTU127,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces,
OTU126,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,
OTU125,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,
OTU124,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma turrialbense
OTU123,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU122,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU121,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,
OTU120,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus stercoreus
OTU909,Fungi,,,,,,
OTU908,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma sp 
OTU905,Fungi,Ascomycota,,,,,
OTU904,Fungi,Ascomycota,,,,,
OTU907,Fungi,,,,,,
OTU906,Fungi,Ascomycota,,,,,
OTU901,Fungi,,,,,,
OTU900,Fungi,Ascomycota,,,,,
OTU903,Fungi,Ascomycota,,,,,
OTU902,Fungi,Zoopagomycota,Zoopagomycetes,Zoopagales,Piptocephalidaceae,Syncephalis,Syncephalis sp 
OTU1608,Fungi,Ascomycota,Sordariomycetes,,,,
OTU1609,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU1600,Fungi,,,,,,
OTU1601,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,
OTU1602,Fungi,,,,,,
OTU1603,Fungi,Ascomycota,,,,,
OTU1604,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Incertae_sedis,Delfinachytrium,Delfinachytrium mesopotamicum
OTU1605,Fungi,,,,,,
OTU1606,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Ceriporia,Ceriporia bubalinomarginata
OTU1607,Fungi,,,,,,
OTU633,Fungi,Basidiomycota,,,,,
OTU632,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,,
OTU631,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Galerina,Galerina hygrophila
OTU630,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenastraceae,Mycenastrum,Mycenastrum corium
OTU637,Fungi,,,,,,
OTU636,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,,,
OTU635,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium sp 
OTU634,Fungi,Rozellomycota,Incertae_sedis,Gs02,,,
OTU639,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma abortivum
OTU638,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,
OTU1524,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus ardalensis
OTU839,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU838,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU831,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,
OTU830,Fungi,Chytridiomycota,,,,,
OTU833,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus conicus
OTU832,Fungi,,,,,,
OTU835,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella candolleana
OTU834,Fungi,,,,,,
OTU837,Fungi,Ascomycota,,,,,
OTU836,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,
OTU215,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU494,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae_sedis,Cadophora,
OTU214,Fungi,,,,,,
OTU1522,Fungi,,,,,,
OTU217,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,Stemphylium sp 
OTU216,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvariella,
OTU211,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Pseudopithomyces,Pseudopithomyces chartarum
OTU210,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Parasola,Parasola lilatincta
OTU213,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Incertae_sedis,Vermispora,Vermispora spermatophaga
OTU740,Fungi,Ascomycota,Leotiomycetes,Helotiales,Incertae_sedis,Cadophora,Cadophora malorum
OTU1459,Fungi,,,,,,
OTU1458,Fungi,Ascomycota,,,,,
OTU1451,Fungi,Ascomycota,,,,,
OTU1450,Fungi,Basidiomycota,Agaricomycetes,Russulales,,,
OTU1453,Fungi,Ascomycota,,,,,
OTU1452,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Bankeraceae,Hydnellum,Hydnellum cyanopodium
OTU1455,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,,
OTU1454,Fungi,,,,,,
OTU1457,Fungi,,,,,,
OTU1456,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU8,Fungi,Ascomycota,,,,,
OTU9,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU6,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU7,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala sp 
OTU4,Fungi,,,,,,
OTU5,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Incertae_sedis,Minimedusa,Minimedusa polyspora
OTU2,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium sp 
OTU3,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,
OTU1,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU58,Fungi,,,,,,
OTU59,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,
OTU50,Fungi,,,,,,
OTU51,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,,
OTU52,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU53,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU54,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma virens
OTU55,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala sp 
OTU56,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces sp 
OTU57,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe pediades
OTU1149,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella elongata
OTU1148,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,
OTU1143,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Uncobasidium,Uncobasidium sp 
OTU1142,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,,
OTU1141,Fungi,,,,,,
OTU1140,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU1147,Fungi,,,,,,
OTU1146,Fungi,,,,,,
OTU1145,Fungi,Glomeromycota,Glomeromycetes,Glomerales,,,
OTU1144,Fungi,,,,,,
OTU480,Fungi,Chytridiomycota,,,,,
OTU481,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,
OTU482,Fungi,Kickxellomycota,Kickxellomycetes,Kickxellales,Kickxellaceae,Ramicandelaber,Ramicandelaber sp 
OTU483,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma aeria
OTU484,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium sp 
OTU485,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU338,Fungi,,,,,,
OTU339,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU336,Fungi,Ascomycota,,,,,
OTU337,Fungi,,,,,,
OTU334,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala lacus
OTU335,Fungi,,,,,,
OTU332,Fungi,Ascomycota,,,,,
OTU333,Fungi,,,,,,
OTU330,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Fibulochlamys,Fibulochlamys chilensis
OTU331,Fungi,,,,,,
OTU158,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,
OTU159,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,
OTU152,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis rugosobispora
OTU153,Fungi,Ascomycota,,,,,
OTU150,Fungi,,,,,,
OTU151,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,
OTU156,Fungi,,,,,,
OTU157,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala salmonis
OTU154,Fungi,,,,,,
OTU155,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma perumbilicatum
OTU938,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,
OTU939,Fungi,,,,,,
OTU1637,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,,
OTU1636,Fungi,,,,,,
OTU1631,Fungi,Ascomycota,,,,,
OTU1630,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,Uncobasidium,Uncobasidium sp 
OTU1633,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,
OTU1632,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,Clitopilus sp 
OTU930,Fungi,Ascomycota,,,,,
OTU931,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,Knufia tsunedae
OTU932,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella lyckebodensis
OTU933,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytridiaceae,,
OTU934,Fungi,,,,,,
OTU935,Fungi,,,,,,
OTU936,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU937,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,
OTU804,Fungi,,,,,,
OTU805,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella minutissima
OTU806,Fungi,Ascomycota,,,,,
OTU807,Fungi,,,,,,
OTU800,Fungi,Ascomycota,,,,,
OTU801,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala moniliae
OTU802,Fungi,Mortierellomycota,,,,,
OTU803,Fungi,,,,,,
OTU808,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Melanocarpus,Melanocarpus albomyces
OTU809,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,,
OTU1701,Fungi,Ascomycota,,,,,
OTU1700,Fungi,,,,,,
OTU1703,Fungi,,,,,,
OTU1702,Fungi,,,,,,
OTU1705,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
OTU1704,Fungi,Ascomycota,,,,,
OTU1707,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,Tetracladium sp 
OTU1706,Fungi,Ascomycota,,,,,
OTU1709,Fungi,,,,,,
OTU1708,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU1446,Fungi,,,,,,
OTU1447,Fungi,Ascomycota,,,,,
OTU1444,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvopluteus,Volvopluteus gloiocephalus
OTU1445,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma harzianum
OTU1442,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Pholiota,Pholiota brunnescens
OTU1443,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,Oidiodendron rhodogenum
OTU1440,Fungi,Ascomycota,Sordariomycetes,,,,
OTU1441,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Gamsia,
OTU1448,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU1449,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Chrysosporium,Chrysosporium,Chrysosporium lobatum
OTU1158,Fungi,Basidiomycota,,,,,
OTU1159,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Sagenomella,Sagenomella sp 
OTU1150,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,,
OTU1151,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Galerina,Galerina sp 
OTU1152,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,
OTU1153,Fungi,,,,,,
OTU1154,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,Psathyrella panaeoloides
OTU1155,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU1156,Fungi,Ascomycota,,,,,
OTU1157,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,
OTU83,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus verrucispermus
OTU82,Fungi,,,,,,
OTU81,Fungi,,,,,,
OTU80,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum,Colletotrichum lilii
OTU87,Fungi,Ascomycota,,,,,
OTU86,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Typhulaceae,Typhula,
OTU85,Fungi,Basidiomycota,Tremellomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,
OTU84,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,,,
OTU89,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,,,
OTU88,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,Marasmius rotalis
OTU329,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,
OTU328,Fungi,Ascomycota,,,,,
OTU499,Fungi,,,,,,
OTU498,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU325,Fungi,,,,,,
OTU324,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma stellatum
OTU327,Fungi,,,,,,
OTU326,Fungi,Basidiomycota,,,,,
OTU321,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,
OTU320,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis strossmayeri
OTU323,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,,
OTU322,Fungi,Ascomycota,Leotiomycetes,Helotiales,,,
OTU747,Fungi,Ascomycota,Saccharomycetes,,,,
OTU746,Fungi,Ascomycota,,,,,
OTU436,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,,
OTU149,Fungi,Ascomycota,Dothideomycetes,,,,
OTU148,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,
OTU925,Fungi,Ascomycota,,,,,
OTU924,Fungi,Ascomycota,,,,,
OTU923,Fungi,Ascomycota,Sordariomycetes,,,,
OTU922,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,
OTU921,Fungi,,,,,,
OTU920,Fungi,,,,,,
OTU141,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
OTU140,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora vermispora
OTU143,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,Spizellomyces pseudodichotomus
OTU142,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria sclerotioides
OTU145,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,,,
OTU144,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,,
OTU147,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,Pluteus multiformis
OTU928,Fungi,Chytridiomycota,,,,,
OTU745,Fungi,,,,,,
OTU1623,Fungi,Ascomycota,Sordariomycetes,Microascales,Halosphaeriaceae,Natantispora,Natantispora unipolaris
OTU1620,Fungi,,,,,,
OTU1621,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,
OTU1626,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,
OTU1627,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Xylodon,Xylodon sp 
OTU1624,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,
OTU1625,Fungi,Ascomycota,,,,,
OTU1628,Fungi,,,,,,
OTU1629,Fungi,,,,,,
OTU465,Fungi,Ascomycota,,,,,
OTU744,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,Mrakia frigida
OTU743,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus,
OTU813,Fungi,,,,,,
OTU812,Fungi,Ascomycota,Sordariomycetes,,,,
OTU811,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia zeae
OTU810,Fungi,,,,,,
OTU817,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,Talaromyces sp 
OTU816,Fungi,,,,,,
OTU815,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,
OTU814,Fungi,Ascomycota,,,,,
OTU819,Fungi,Ascomycota,,,,,
OTU818,Fungi,Chytridiomycota,,,,,
OTU742,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,,,
OTU1712,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU1710,Fungi,,,,,,
OTU1711,Fungi,Chytridiomycota,,,,,
OTU741,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
OTU1433,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella sp 
OTU1432,Fungi,,,,,,
OTU1431,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,Entoloma sp 
OTU1430,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Galerella,Galerella nigeriensis
OTU1437,Fungi,Ascomycota,,,,,
OTU1436,Fungi,Ascomycota,,,,,
OTU1435,Fungi,Ascomycota,,,,,
OTU1434,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora vermispora
OTU1439,Fungi,Ascomycota,,,,,
OTU1438,Fungi,Ascomycota,,,,,
OTU222,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,,,
OTU765,Fungi,,,,,,
OTU764,Fungi,Ascomycota,,,,,
OTU767,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,
OTU766,Fungi,,,,,,
OTU1389,Fungi,,,,,,
OTU1388,Fungi,,,,,,
OTU1385,Fungi,,,,,,
OTU761,Fungi,,,,,,
OTU1387,Fungi,Chytridiomycota,,,,,
OTU1386,Fungi,,,,,,
OTU1381,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon subumbrinum
OTU1380,Fungi,,,,,,
OTU1383,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,Alternaria chlamydospora
OTU944,Fungi,,,,,,
OTU947,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala equina
OTU1549,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Exidiaceae,,
OTU1548,Fungi,Ascomycota,,,,,
OTU1547,Fungi,Ascomycota,,,,,
OTU1546,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Melanoleuca,Melanoleuca herrerae
OTU1545,Fungi,Ascomycota,,,,,
OTU762,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,
OTU1543,Fungi,,,,,,
OTU1542,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Battarrea,Battarrea phalloides
OTU1541,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,,
OTU1540,Fungi,,,,,,
OTU668,Fungi,,,,,,
OTU1099,Fungi,,,,,,
OTU1098,Fungi,Ascomycota,,,,,
OTU1699,Fungi,,,,,,
OTU1091,Fungi,Ascomycota,,,,,
OTU1090,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,
OTU1093,Fungi,,,,,,
OTU1092,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,
OTU1095,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis rosea
OTU1094,Fungi,,,,,,
OTU1097,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,
OTU1096,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitius,Bolbitius titubans
OTU495,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pterulaceae,,
OTU1165,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,,,
OTU1164,Fungi,Basidiomycota,Agaricomycetes,,,,
OTU1167,Fungi,,,,,,
OTU1166,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Agrocybe,Agrocybe smithii
OTU1161,Fungi,,,,,,
OTU1160,Fungi,Ascomycota,,,,,
OTU1163,Fungi,Ascomycota,Eurotiomycetes,,,,
OTU1162,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala sp 
OTU1169,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,Tulostoma kotlabae
OTU1168,Fungi,,,,,,
